NOBS,NRX,AGE_DAYS_ROUNDED,NMEMB,rawmean,rawlwr,rawupr,proplwr,propupr,lwr,upr,Indication
102669,0.7597635486911455,320,124759,0.8229386256702923,0.8179124228059458,0.8279880522137179,0.006107627844363998,0.006135848270960351,0.7551231956860266,0.7644253425477208,Respiratory conditions
105875,0.7829999951187012,325,124759,0.848636170536795,0.843531977645177,0.8537635867337979,0.006014583244064899,0.006041948687810087,0.7782905764679574,0.7877308409117639,Respiratory conditions
109095,0.8065883472883089,330,124759,0.8744459317564264,0.8692645880199233,0.8796504984396892,0.005925287714582534,0.005951845041818514,0.8018090792633961,0.8113890361439053,Respiratory conditions
112287,0.8297486267777314,335,124759,0.9000312602698002,0.8947745524245198,0.9053111907216655,0.005840583630067069,0.005866385630075354,0.8249024105311028,0.834616252198435,Respiratory conditions
115481,0.8534150500156032,340,124759,0.9256326196907638,0.9203015653031038,0.9309868963588338,0.0057593631363607525,0.00578445114635085,0.8484999228365279,0.8583515876799791,Respiratory conditions
118632,0.876664763381463,345,124759,0.950889314598546,0.9454859154632652,0.956315935705445,0.005682469086911564,0.005706890406261553,0.8716831429639632,0.8816677931091123,Respiratory conditions
121773,0.9004339979143078,350,124759,0.976065854968379,0.9705912907467669,0.9815636408658013,0.005608806202722401,0.005632597298058677,0.8953836381216639,0.90550578001804,Respiratory conditions
124742,0.9224177454180582,355,124759,0.9998637372854864,0.9943227440333995,1.005427951944106,0.005541748385765097,0.005564972956940978,0.9173059383663866,0.9275509752263121,Respiratory conditions
127796,0.945463644749451,360,124759,1.0243429331751617,1.0187344288341056,1.0299746586556107,0.00547522139257736,0.005497890694664431,0.9402870219758146,0.9506617005240625,Respiratory conditions
130684,0.9674445237558046,365,124759,1.047491563734881,1.041819956104771,1.0531863922604263,0.00541446616513798,0.005436634262943549,0.9622063281152807,0.9727041658011525,Respiratory conditions
133219,0.9866195920932803,370,124759,1.0678107391049945,1.0620843135860707,1.0735603853117839,0.0053627719868443,0.005384518057580681,0.9813285761831307,0.9919320631028695,Respiratory conditions
135788,1.006209171238072,375,124759,1.0884024399041352,1.0826209908163316,1.094207109475408,0.005311867077689451,0.005333201542422174,1.0008643218681035,1.0115754875421183,Respiratory conditions
138879,1.029505383541632,380,124759,1.1131782075842225,1.107331239969639,1.1190483954439019,0.00525249917286151,0.005273358586868738,1.024097907366123,1.0349343345961588,Respiratory conditions
141864,1.05166898241641,385,124759,1.1371043371620484,1.1311947863881042,1.1430371079583228,0.005197017178470232,0.005217437487822134,1.0462034406487277,1.0571559995900492,Respiratory conditions
144637,1.0727484124070592,390,124759,1.159331190535352,1.1533640886973244,1.1653215121949732,0.0051470208743992765,0.005167049509687487,1.0672269539354213,1.078291356565405,Respiratory conditions
147569,1.0945783440949841,395,124759,1.1828325010620477,1.1768051451612354,1.1888830765783895,0.005095696893178458,0.005115327411877069,1.0890007046276389,1.10017747070298,Respiratory conditions
150549,1.116981875864921,400,124759,1.206718553370899,1.2006305672628828,1.2128297588912054,0.005045075416309683,0.005064317195782732,1.1113466180625315,1.1226386263862413,Respiratory conditions
153402,1.1384007301440378,405,124759,1.2295866430477962,1.2234411703925399,1.2357553349263388,0.004997998872225427,0.005016882635657294,1.1327110045786373,1.144111952999517,Respiratory conditions
156309,1.1598286776002968,410,124759,1.2528875672296187,1.2466840671955683,1.2591142862997204,0.004951362114453341,0.004969894532412236,1.1540859458267703,1.1655929038036374,Respiratory conditions
159239,1.1815484243751608,415,124759,1.2763728468487243,1.270111403807033,1.282657508742962,0.004905653592639857,0.004923844870058142,1.175752157102247,1.1873661855232458,Respiratory conditions
162149,1.2035950446699784,420,124759,1.2996978173919316,1.2933793521388122,1.3060395013202888,0.004861487930939596,0.004879352602963431,1.1977437818865766,1.2094678092841027,Respiratory conditions
164958,1.2246756414030249,425,124759,1.3222132271018523,1.315840202112221,1.3286094706000353,0.0048199676565028726,0.004837527992518188,1.2187727444217553,1.230600044100067,Respiratory conditions
167741,1.2451312093656848,430,124759,1.3445202350131054,1.3380936115162854,1.35097007685748,0.004779863723477061,0.004797132595264893,1.2391796518670686,1.2511042688755145,Respiratory conditions
170629,1.2670249101394195,435,124759,1.3676688655728244,1.3611870893921696,1.3741738599381437,0.00473928766225152,0.004756264128740517,1.2610201146150304,1.2730512152697364,Respiratory conditions
173406,1.2877834470606244,440,124759,1.3899277807613077,1.3833934101773242,1.3964853693771784,0.004701230290112236,0.004717934778078063,1.2817292805121978,1.293859125372145,Respiratory conditions
176188,1.3083867042596642,445,124759,1.4122267732187659,1.405640134138729,1.4188366301812725,0.004664009495461211,0.004680450114567171,1.302284376247262,1.3145105429595145,Respiratory conditions
178863,1.3285366469694255,450,124759,1.4336681121201678,1.4270316026322534,1.4403278393501813,0.004629041709032674,0.004645236351225551,1.3223867954186257,1.3347080136958631,Respiratory conditions
181537,1.3487020513321053,455,124759,1.4551014355677747,1.4484154456550569,1.4618106430853854,0.004594861739043644,0.004610817743433001,1.3425049518790697,1.3549206706809918,Respiratory conditions
183948,1.3671396883846134,460,124759,1.4744266946673186,1.4676964024610675,1.4811802043573243,0.004564684179005375,0.004580430966443937,1.3608991274785538,1.3734017773487448,Respiratory conditions
186369,1.3854946514250155,465,124759,1.4938321083048116,1.4870576212450652,1.5006298127290443,0.0045349721846814515,0.004550514335875833,1.3792114717187782,1.3917993646986042,Respiratory conditions
189053,1.4052557364811575,470,124759,1.5153455862903678,1.5085224375798565,1.5221919522358267,0.004502701411639459,0.0045180228242319015,1.3989282894927895,1.4116047139724621,Respiratory conditions
191533,1.4241219975847732,475,124759,1.535223911701761,1.5283561060482813,1.542114934472924,0.0044734879395324535,0.004488610891634949,1.4177512050041547,1.4305143270941492,Respiratory conditions
193973,1.4420904048099206,480,124759,1.5547816189613575,1.547870157921563,1.561716297005663,0.004445293766986726,0.004460226413622106,1.4356798893219878,1.4485224545242847,Respiratory conditions
196513,1.4611953998249954,485,124759,1.5751408716004456,1.568184256721389,1.5821207033684488,0.004416503313756406,0.004431242877287062,1.4547420254996226,1.4676703115327945,Respiratory conditions
199117,1.4805709220051768,490,124759,1.5960131132824085,1.5890105087512645,1.6030389345863256,0.004387560774323601,0.0044021075049111855,1.4740748271041828,1.487088554372489,Respiratory conditions
201627,1.4995691247057843,495,124759,1.6161319023076492,1.609085252054362,1.623201769223866,0.004360195008356387,0.00437456058266151,1.4930307108935568,1.5061290806896985,Respiratory conditions
204201,1.5191976765537585,500,124759,1.6367636803757646,1.629672145133982,1.643878432169942,0.00433265677067967,0.004346841196124313,1.512615514454437,1.5258013875992587,Respiratory conditions
206769,1.5383407420417357,505,124759,1.6573473657211104,1.6502113311493243,1.664506616737077,0.004305696391342348,0.00431970458579853,1.5317171138600716,1.544985919599654,Respiratory conditions
209383,1.5572901922395952,510,124759,1.6782997619410223,1.6711187138339454,1.685504026384178,0.004278763704745865,0.004292596952301167,1.5506269154872836,1.5639750113726514,Respiratory conditions
211878,1.5760516011841716,515,124759,1.6982983191593393,1.691074568069037,1.7055452864844107,0.004253523075897481,0.004267193368394031,1.5693478293297296,1.5827769181249915,Respiratory conditions
214338,1.5945497082513922,520,124759,1.7180163354948341,1.7107507259270451,1.72530516119924,0.004229068966155262,0.004242582304845516,1.5878062475652344,1.601314716627816,Respiratory conditions
216859,1.6133938478440282,525,124759,1.7382232945118188,1.7309150369881148,1.7455547680732921,0.00420444113640563,0.004217797324786396,1.606610428380929,1.6201988160992915,Respiratory conditions
219315,1.6319346232527636,530,124759,1.757909249032134,1.7505596809011552,1.7652820331062258,0.00418085753574894,0.004194064100948955,1.6251117370852877,1.6387790616712437,Respiratory conditions
221817,1.6500909717738523,535,124759,1.7779639144270152,1.7705724991204848,1.7853785455818507,0.004157235839576901,0.004170293387098946,1.6432311544474318,1.6569723352415524,Respiratory conditions
224274,1.6682516128595752,540,124759,1.7976578844011253,1.7902256036289952,1.805113380930005,0.004134424484559863,0.004147338931157925,1.661354352544962,1.6751704177205549,Respiratory conditions
226635,1.6866736787031464,545,124759,1.8165823708109234,1.8091110316431367,1.8240769256488882,0.0041128546042487136,0.0041256344652399225,1.6797366350978271,1.6936322777636172,Respiratory conditions
228977,1.7039368530132433,550,124759,1.8353545635986181,1.827844680844353,1.8428876619385124,0.004091788531334482,0.004104437632543292,1.6969647037399656,1.7109305555562282,Respiratory conditions
231182,1.720473791287969,555,124759,1.8530286392164093,1.845482647313128,1.860597846626893,0.004072247856067771,0.004084776268587316,1.7134675955799759,1.7275015418013486,Respiratory conditions
233398,1.7374759822786854,560,124759,1.8707908848259445,1.8632087767177605,1.8783962083636356,0.004052889165583767,0.004065298585415523,1.730434184694646,1.7445393409316363,Respiratory conditions
235688,1.7549589562792418,565,124759,1.8891462740163034,1.8815270233415218,1.8967887400414563,0.004033171374593033,0.004045460179695373,1.7478809060531908,1.7620585728538691,Respiratory conditions
238018,1.772370800851893,570,124759,1.907822281358459,1.9001654240759172,1.9155023539120286,0.00401340174992081,0.004025570216163391,1.7652575647782456,1.7795056039598,Respiratory conditions
240404,1.7906971287616502,575,124759,1.9269471541131302,1.9192519766465959,1.9346655467706397,0.003993455373235723,0.004005503026398184,1.7835460596909591,1.7978697715302676,Respiratory conditions
242655,1.8077902738665792,580,124759,1.9449899406054874,1.9372587850616576,1.9527443112658545,0.003974907726989576,0.003986843581285115,1.8006044743382104,1.8149976509162538,Respiratory conditions
245109,1.8264672097127257,585,124759,1.9646598642182127,1.9568896756300458,1.9724532678429365,0.003954979042267384,0.00396679535560472,1.8192435701769232,1.8337124313573785,Respiratory conditions
247440,1.84386031147571,590,124759,1.9833438870141633,1.9755368023541608,1.9911741866358554,0.003936324260819783,0.003948029221236211,1.8366022793980854,1.8511399258652939,Respiratory conditions
249668,1.8604706632858774,595,124759,2.0012023180692373,1.9933601297603458,2.009067721269242,0.0039187383694706335,0.003930338841298804,1.8531799655123846,1.8677829433968869,Respiratory conditions
251918,1.877618630512452,600,124759,2.0192370891077998,2.0113596091242276,2.0271377839121634,0.0039012159721436173,0.003912712799790411,1.8702936347215025,1.8849652129611831,Respiratory conditions
254236,1.8951931672057092,605,124759,2.0378169110044166,2.0299032371866925,2.045753799571463,0.003883407667778928,0.0038947996378803974,1.8878333595282604,1.9025745648670553,Respiratory conditions
256581,1.9122079999719261,610,124759,2.056613150153496,2.0486630284218155,2.0645864865631856,0.0038656378965033146,0.003876925715997963,1.904816096261238,1.9196214883413543,Respiratory conditions
258961,1.9303846664818334,615,124759,2.0756899301853973,2.067702986447773,2.0837000885296453,0.003847850115508793,0.003859034159082014,1.922956835619935,1.9378340868499548,Respiratory conditions
261283,1.9480662440346281,620,124759,2.094301813897194,2.086279108216195,2.1023477341161128,0.0038307304266092593,0.003841815045724773,1.9406037274005543,1.9555503542410289,Respiratory conditions
263683,1.9660628808443643,625,124759,2.1135389030049936,2.105479400685928,2.1216216197919233,0.003813273702985477,0.0038242573985450964,1.9585657449624245,1.9735816113624383,Respiratory conditions
265989,1.9836110760100238,630,124759,2.1320225394560715,2.1239278391216843,2.1401404541919056,0.0037967236202166707,0.00380761206113008,1.9760798529844132,1.991163897467631,Respiratory conditions
268189,2.0000737496614724,635,124759,2.149656537804888,2.141528399342696,2.1578078906059623,0.003781133552847508,0.003791932644922938,1.992511203698458,2.0076578946050674,Respiratory conditions
270480,2.016809010877444,640,124759,2.1680199424490416,2.159857128191663,2.176205970980964,0.0037651010941151795,0.003775808686831217,2.009215521063968,2.0244240958603945,Respiratory conditions
272817,2.03417029408425,645,124759,2.186752057967762,2.1785540226512414,2.194973307494032,0.0037489551166305034,0.003759570956531061,2.026544280952145,2.0418179016425273,Respiratory conditions
275068,2.0510598147917656,650,124759,2.2047948444601193,2.1965630265449856,2.213049876523375,0.0037335981330949724,0.003744127071050509,2.043401981696393,2.058739243368671,Respiratory conditions
277333,2.068157017853872,655,124759,2.222949847305605,2.214684175916873,2.231238732781207,0.0037183346258353837,0.0037287775455882755,2.0604669180027213,2.0758687153027964,Respiratory conditions
279591,2.085057900018305,660,124759,2.241048741974527,2.232749459061533,2.24937123891407,0.0037033031712115755,0.0037136617261658874,2.0773362984850077,2.092801099738443,Respiratory conditions
281908,2.1026060681144476,665,124759,2.259620548417349,2.251286916527269,2.2679773942728354,0.0036880669614713247,0.003698340352471903,2.0948515161416457,2.1103822209815077,Respiratory conditions
284017,2.118254360489817,670,124759,2.2765251404708278,2.268160365667461,2.2849131291845994,0.003674360829433504,0.0036845579100597474,2.1104711296408563,2.1260591913492783,Respiratory conditions
